,,,d1,d2,d3,num_face,sum,nflush,is_pair,dtot1,dtot2
"(2, 'h')","(9, 's')","(13, 's')",7,11,4,1,24,2,1,3,15
"(2, 'h')","(9, 's')","(13, 'c')",7,11,4,1,24,1,1,3,15
"(2, 'h')","(9, 's')","(13, 'd')",7,11,4,1,24,1,1,3,15
"(2, 'h')","(9, 's')","(13, 'h')",7,11,4,1,24,2,1,3,15
"(2, 'h')","(9, 's')","(14, 's')",7,12,5,1,25,2,1,2,17
"(2, 'h')","(9, 's')","(14, 'c')",7,12,5,1,25,1,1,2,17
"(2, 'h')","(9, 's')","(14, 'd')",7,12,5,1,25,1,1,2,17
"(2, 'h')","(9, 's')","(14, 'h')",7,12,5,1,25,2,1,2,17
"(2, 'h')","(9, 'c')","(9, 'd')",7,7,0,0,20,1,2,7,7
"(2, 'h')","(9, 'c')","(9, 'h')",7,7,0,0,20,2,2,7,7
"(2, 'h')","(9, 'c')","(10, 's')",7,8,1,1,21,1,1,6,9
"(2, 'h')","(9, 'c')","(10, 'c')",7,8,1,1,21,2,1,6,9
"(2, 'h')","(9, 'c')","(10, 'd')",7,8,1,1,21,1,1,6,9
"(2, 'h')","(9, 'c')","(10, 'h')",7,8,1,1,21,2,1,6,9
"(2, 'h')","(9, 'c')","(11, 's')",7,9,2,1,22,1,1,5,11
"(2, 'h')","(9, 'c')","(11, 'c')",7,9,2,1,22,2,1,5,11
"(2, 'h')","(9, 'c')","(11, 'd')",7,9,2,1,22,1,1,5,11
"(2, 'h')","(9, 'c')","(11, 'h')",7,9,2,1,22,2,1,5,11
"(2, 'h')","(9, 'c')","(12, 's')",7,10,3,1,23,1,1,4,13
"(2, 'h')","(9, 'c')","(12, 'c')",7,10,3,1,23,2,1,4,13
"(2, 'h')","(9, 'c')","(12, 'd')",7,10,3,1,23,1,1,4,13
"(2, 'h')","(9, 'c')","(12, 'h')",7,10,3,1,23,2,1,4,13
"(2, 'h')","(9, 'c')","(13, 's')",7,11,4,1,24,1,1,3,15
"(2, 'h')","(9, 'c')","(13, 'c')",7,11,4,1,24,2,1,3,15
"(2, 'h')","(9, 'c')","(13, 'd')",7,11,4,1,24,1,1,3,15
"(2, 'h')","(9, 'c')","(13, 'h')",7,11,4,1,24,2,1,3,15
"(2, 'h')","(9, 'c')","(14, 's')",7,12,5,1,25,1,1,2,17
"(2, 'h')","(9, 'c')","(14, 'c')",7,12,5,1,25,2,1,2,17
"(2, 'h')","(9, 'c')","(14, 'd')",7,12,5,1,25,1,1,2,17
"(2, 'h')","(9, 'c')","(14, 'h')",7,12,5,1,25,2,1,2,17
"(2, 'h')","(9, 'd')","(9, 'h')",7,7,0,0,20,2,2,7,7
"(2, 'h')","(9, 'd')","(10, 's')",7,8,1,1,21,1,1,6,9
"(2, 'h')","(9, 'd')","(10, 'c')",7,8,1,1,21,1,1,6,9
"(2, 'h')","(9, 'd')","(10, 'd')",7,8,1,1,21,2,1,6,9
"(2, 'h')","(9, 'd')","(10, 'h')",7,8,1,1,21,2,1,6,9
"(2, 'h')","(9, 'd')","(11, 's')",7,9,2,1,22,1,1,5,11
"(2, 'h')","(9, 'd')","(11, 'c')",7,9,2,1,22,1,1,5,11
"(2, 'h')","(9, 'd')","(11, 'd')",7,9,2,1,22,2,1,5,11
"(2, 'h')","(9, 'd')","(11, 'h')",7,9,2,1,22,2,1,5,11
"(2, 'h')","(9, 'd')","(12, 's')",7,10,3,1,23,1,1,4,13
"(2, 'h')","(9, 'd')","(12, 'c')",7,10,3,1,23,1,1,4,13
"(2, 'h')","(9, 'd')","(12, 'd')",7,10,3,1,23,2,1,4,13
"(2, 'h')","(9, 'd')","(12, 'h')",7,10,3,1,23,2,1,4,13
"(2, 'h')","(9, 'd')","(13, 's')",7,11,4,1,24,1,1,3,15
"(2, 'h')","(9, 'd')","(13, 'c')",7,11,4,1,24,1,1,3,15
"(2, 'h')","(9, 'd')","(13, 'd')",7,11,4,1,24,2,1,3,15
"(2, 'h')","(9, 'd')","(13, 'h')",7,11,4,1,24,2,1,3,15
"(2, 'h')","(9, 'd')","(14, 's')",7,12,5,1,25,1,1,2,17
"(2, 'h')","(9, 'd')","(14, 'c')",7,12,5,1,25,1,1,2,17
"(2, 'h')","(9, 'd')","(14, 'd')",7,12,5,1,25,2,1,2,17
"(2, 'h')","(9, 'd')","(14, 'h')",7,12,5,1,25,2,1,2,17
"(2, 'h')","(9, 'h')","(10, 's')",7,8,1,1,21,2,1,6,9
"(2, 'h')","(9, 'h')","(10, 'c')",7,8,1,1,21,2,1,6,9
"(2, 'h')","(9, 'h')","(10, 'd')",7,8,1,1,21,2,1,6,9
"(2, 'h')","(9, 'h')","(10, 'h')",7,8,1,1,21,3,1,6,9
"(2, 'h')","(9, 'h')","(11, 's')",7,9,2,1,22,2,1,5,11
"(2, 'h')","(9, 'h')","(11, 'c')",7,9,2,1,22,2,1,5,11
"(2, 'h')","(9, 'h')","(11, 'd')",7,9,2,1,22,2,1,5,11
"(2, 'h')","(9, 'h')","(11, 'h')",7,9,2,1,22,3,1,5,11
"(2, 'h')","(9, 'h')","(12, 's')",7,10,3,1,23,2,1,4,13
"(2, 'h')","(9, 'h')","(12, 'c')",7,10,3,1,23,2,1,4,13
"(2, 'h')","(9, 'h')","(12, 'd')",7,10,3,1,23,2,1,4,13
"(2, 'h')","(9, 'h')","(12, 'h')",7,10,3,1,23,3,1,4,13
"(2, 'h')","(9, 'h')","(13, 's')",7,11,4,1,24,2,1,3,15
"(2, 'h')","(9, 'h')","(13, 'c')",7,11,4,1,24,2,1,3,15
"(2, 'h')","(9, 'h')","(13, 'd')",7,11,4,1,24,2,1,3,15
"(2, 'h')","(9, 'h')","(13, 'h')",7,11,4,1,24,3,1,3,15
"(2, 'h')","(9, 'h')","(14, 's')",7,12,5,1,25,2,1,2,17
"(2, 'h')","(9, 'h')","(14, 'c')",7,12,5,1,25,2,1,2,17
"(2, 'h')","(9, 'h')","(14, 'd')",7,12,5,1,25,2,1,2,17
"(2, 'h')","(9, 'h')","(14, 'h')",7,12,5,1,25,3,1,2,17
"(2, 'h')","(10, 's')","(10, 'c')",8,8,0,2,22,1,2,8,8
"(2, 'h')","(10, 's')","(10, 'd')",8,8,0,2,22,1,2,8,8
"(2, 'h')","(10, 's')","(10, 'h')",8,8,0,2,22,2,2,8,8
"(2, 'h')","(10, 's')","(11, 's')",8,9,1,2,23,2,1,7,10
"(2, 'h')","(10, 's')","(11, 'c')",8,9,1,2,23,1,1,7,10
"(2, 'h')","(10, 's')","(11, 'd')",8,9,1,2,23,1,1,7,10
"(2, 'h')","(10, 's')","(11, 'h')",8,9,1,2,23,2,1,7,10
"(2, 'h')","(10, 's')","(12, 's')",8,10,2,2,24,2,1,6,12
"(2, 'h')","(10, 's')","(12, 'c')",8,10,2,2,24,1,1,6,12
"(2, 'h')","(10, 's')","(12, 'd')",8,10,2,2,24,1,1,6,12
"(2, 'h')","(10, 's')","(12, 'h')",8,10,2,2,24,2,1,6,12
"(2, 'h')","(10, 's')","(13, 's')",8,11,3,2,25,2,1,5,14
"(2, 'h')","(10, 's')","(13, 'c')",8,11,3,2,25,1,1,5,14
"(2, 'h')","(10, 's')","(13, 'd')",8,11,3,2,25,1,1,5,14
"(2, 'h')","(10, 's')","(13, 'h')",8,11,3,2,25,2,1,5,14
"(2, 'h')","(10, 's')","(14, 's')",8,12,4,2,26,2,1,4,16
"(2, 'h')","(10, 's')","(14, 'c')",8,12,4,2,26,1,1,4,16
"(2, 'h')","(10, 's')","(14, 'd')",8,12,4,2,26,1,1,4,16
"(2, 'h')","(10, 's')","(14, 'h')",8,12,4,2,26,2,1,4,16
"(2, 'h')","(10, 'c')","(10, 'd')",8,8,0,2,22,1,2,8,8
"(2, 'h')","(10, 'c')","(10, 'h')",8,8,0,2,22,2,2,8,8
"(2, 'h')","(10, 'c')","(11, 's')",8,9,1,2,23,1,1,7,10
"(2, 'h')","(10, 'c')","(11, 'c')",8,9,1,2,23,2,1,7,10
"(2, 'h')","(10, 'c')","(11, 'd')",8,9,1,2,23,1,1,7,10
"(2, 'h')","(10, 'c')","(11, 'h')",8,9,1,2,23,2,1,7,10
"(2, 'h')","(10, 'c')","(12, 's')",8,10,2,2,24,1,1,6,12
"(2, 'h')","(10, 'c')","(12, 'c')",8,10,2,2,24,2,1,6,12
"(2, 'h')","(10, 'c')","(12, 'd')",8,10,2,2,24,1,1,6,12
"(2, 'h')","(10, 'c')","(12, 'h')",8,10,2,2,24,2,1,6,12
"(2, 'h')","(10, 'c')","(13, 's')",8,11,3,2,25,1,1,5,14
"(2, 'h')","(10, 'c')","(13, 'c')",8,11,3,2,25,2,1,5,14
"(2, 'h')","(10, 'c')","(13, 'd')",8,11,3,2,25,1,1,5,14
"(2, 'h')","(10, 'c')","(13, 'h')",8,11,3,2,25,2,1,5,14
"(2, 'h')","(10, 'c')","(14, 's')",8,12,4,2,26,1,1,4,16
"(2, 'h')","(10, 'c')","(14, 'c')",8,12,4,2,26,2,1,4,16
"(2, 'h')","(10, 'c')","(14, 'd')",8,12,4,2,26,1,1,4,16
"(2, 'h')","(10, 'c')","(14, 'h')",8,12,4,2,26,2,1,4,16
"(2, 'h')","(10, 'd')","(10, 'h')",8,8,0,2,22,2,2,8,8
"(2, 'h')","(10, 'd')","(11, 's')",8,9,1,2,23,1,1,7,10
"(2, 'h')","(10, 'd')","(11, 'c')",8,9,1,2,23,1,1,7,10
"(2, 'h')","(10, 'd')","(11, 'd')",8,9,1,2,23,2,1,7,10
"(2, 'h')","(10, 'd')","(11, 'h')",8,9,1,2,23,2,1,7,10
"(2, 'h')","(10, 'd')","(12, 's')",8,10,2,2,24,1,1,6,12
"(2, 'h')","(10, 'd')","(12, 'c')",8,10,2,2,24,1,1,6,12
"(2, 'h')","(10, 'd')","(12, 'd')",8,10,2,2,24,2,1,6,12
"(2, 'h')","(10, 'd')","(12, 'h')",8,10,2,2,24,2,1,6,12
"(2, 'h')","(10, 'd')","(13, 's')",8,11,3,2,25,1,1,5,14
"(2, 'h')","(10, 'd')","(13, 'c')",8,11,3,2,25,1,1,5,14
"(2, 'h')","(10, 'd')","(13, 'd')",8,11,3,2,25,2,1,5,14
"(2, 'h')","(10, 'd')","(13, 'h')",8,11,3,2,25,2,1,5,14
"(2, 'h')","(10, 'd')","(14, 's')",8,12,4,2,26,1,1,4,16
"(2, 'h')","(10, 'd')","(14, 'c')",8,12,4,2,26,1,1,4,16
"(2, 'h')","(10, 'd')","(14, 'd')",8,12,4,2,26,2,1,4,16
"(2, 'h')","(10, 'd')","(14, 'h')",8,12,4,2,26,2,1,4,16
"(2, 'h')","(10, 'h')","(11, 's')",8,9,1,2,23,2,1,7,10
"(2, 'h')","(10, 'h')","(11, 'c')",8,9,1,2,23,2,1,7,10
"(2, 'h')","(10, 'h')","(11, 'd')",8,9,1,2,23,2,1,7,10
"(2, 'h')","(10, 'h')","(11, 'h')",8,9,1,2,23,3,1,7,10
"(2, 'h')","(10, 'h')","(12, 's')",8,10,2,2,24,2,1,6,12
"(2, 'h')","(10, 'h')","(12, 'c')",8,10,2,2,24,2,1,6,12
"(2, 'h')","(10, 'h')","(12, 'd')",8,10,2,2,24,2,1,6,12
"(2, 'h')","(10, 'h')","(12, 'h')",8,10,2,2,24,3,1,6,12
"(2, 'h')","(10, 'h')","(13, 's')",8,11,3,2,25,2,1,5,14
"(2, 'h')","(10, 'h')","(13, 'c')",8,11,3,2,25,2,1,5,14
"(2, 'h')","(10, 'h')","(13, 'd')",8,11,3,2,25,2,1,5,14
"(2, 'h')","(10, 'h')","(13, 'h')",8,11,3,2,25,3,1,5,14
"(2, 'h')","(10, 'h')","(14, 's')",8,12,4,2,26,2,1,4,16
"(2, 'h')","(10, 'h')","(14, 'c')",8,12,4,2,26,2,1,4,16
"(2, 'h')","(10, 'h')","(14, 'd')",8,12,4,2,26,2,1,4,16
"(2, 'h')","(10, 'h')","(14, 'h')",8,12,4,2,26,3,1,4,16
"(2, 'h')","(11, 's')","(11, 'c')",9,9,0,2,24,1,2,9,9
"(2, 'h')","(11, 's')","(11, 'd')",9,9,0,2,24,1,2,9,9
"(2, 'h')","(11, 's')","(11, 'h')",9,9,0,2,24,2,2,9,9
"(2, 'h')","(11, 's')","(12, 's')",9,10,1,2,25,2,1,8,11
"(2, 'h')","(11, 's')","(12, 'c')",9,10,1,2,25,1,1,8,11
"(2, 'h')","(11, 's')","(12, 'd')",9,10,1,2,25,1,1,8,11
"(2, 'h')","(11, 's')","(12, 'h')",9,10,1,2,25,2,1,8,11
"(2, 'h')","(11, 's')","(13, 's')",9,11,2,2,26,2,1,7,13
"(2, 'h')","(11, 's')","(13, 'c')",9,11,2,2,26,1,1,7,13
"(2, 'h')","(11, 's')","(13, 'd')",9,11,2,2,26,1,1,7,13
"(2, 'h')","(11, 's')","(13, 'h')",9,11,2,2,26,2,1,7,13
"(2, 'h')","(11, 's')","(14, 's')",9,12,3,2,27,2,1,6,15
"(2, 'h')","(11, 's')","(14, 'c')",9,12,3,2,27,1,1,6,15
"(2, 'h')","(11, 's')","(14, 'd')",9,12,3,2,27,1,1,6,15
"(2, 'h')","(11, 's')","(14, 'h')",9,12,3,2,27,2,1,6,15
"(2, 'h')","(11, 'c')","(11, 'd')",9,9,0,2,24,1,2,9,9
"(2, 'h')","(11, 'c')","(11, 'h')",9,9,0,2,24,2,2,9,9
"(2, 'h')","(11, 'c')","(12, 's')",9,10,1,2,25,1,1,8,11
"(2, 'h')","(11, 'c')","(12, 'c')",9,10,1,2,25,2,1,8,11
"(2, 'h')","(11, 'c')","(12, 'd')",9,10,1,2,25,1,1,8,11
"(2, 'h')","(11, 'c')","(12, 'h')",9,10,1,2,25,2,1,8,11
"(2, 'h')","(11, 'c')","(13, 's')",9,11,2,2,26,1,1,7,13
"(2, 'h')","(11, 'c')","(13, 'c')",9,11,2,2,26,2,1,7,13
"(2, 'h')","(11, 'c')","(13, 'd')",9,11,2,2,26,1,1,7,13
"(2, 'h')","(11, 'c')","(13, 'h')",9,11,2,2,26,2,1,7,13
"(2, 'h')","(11, 'c')","(14, 's')",9,12,3,2,27,1,1,6,15
"(2, 'h')","(11, 'c')","(14, 'c')",9,12,3,2,27,2,1,6,15
"(2, 'h')","(11, 'c')","(14, 'd')",9,12,3,2,27,1,1,6,15
"(2, 'h')","(11, 'c')","(14, 'h')",9,12,3,2,27,2,1,6,15
"(2, 'h')","(11, 'd')","(11, 'h')",9,9,0,2,24,2,2,9,9
"(2, 'h')","(11, 'd')","(12, 's')",9,10,1,2,25,1,1,8,11
"(2, 'h')","(11, 'd')","(12, 'c')",9,10,1,2,25,1,1,8,11
"(2, 'h')","(11, 'd')","(12, 'd')",9,10,1,2,25,2,1,8,11
"(2, 'h')","(11, 'd')","(12, 'h')",9,10,1,2,25,2,1,8,11
"(2, 'h')","(11, 'd')","(13, 's')",9,11,2,2,26,1,1,7,13
"(2, 'h')","(11, 'd')","(13, 'c')",9,11,2,2,26,1,1,7,13
"(2, 'h')","(11, 'd')","(13, 'd')",9,11,2,2,26,2,1,7,13
"(2, 'h')","(11, 'd')","(13, 'h')",9,11,2,2,26,2,1,7,13
"(2, 'h')","(11, 'd')","(14, 's')",9,12,3,2,27,1,1,6,15
"(2, 'h')","(11, 'd')","(14, 'c')",9,12,3,2,27,1,1,6,15
"(2, 'h')","(11, 'd')","(14, 'd')",9,12,3,2,27,2,1,6,15
"(2, 'h')","(11, 'd')","(14, 'h')",9,12,3,2,27,2,1,6,15
"(2, 'h')","(11, 'h')","(12, 's')",9,10,1,2,25,2,1,8,11
"(2, 'h')","(11, 'h')","(12, 'c')",9,10,1,2,25,2,1,8,11
"(2, 'h')","(11, 'h')","(12, 'd')",9,10,1,2,25,2,1,8,11
"(2, 'h')","(11, 'h')","(12, 'h')",9,10,1,2,25,3,1,8,11
"(2, 'h')","(11, 'h')","(13, 's')",9,11,2,2,26,2,1,7,13
"(2, 'h')","(11, 'h')","(13, 'c')",9,11,2,2,26,2,1,7,13
"(2, 'h')","(11, 'h')","(13, 'd')",9,11,2,2,26,2,1,7,13
"(2, 'h')","(11, 'h')","(13, 'h')",9,11,2,2,26,3,1,7,13
"(2, 'h')","(11, 'h')","(14, 's')",9,12,3,2,27,2,1,6,15
"(2, 'h')","(11, 'h')","(14, 'c')",9,12,3,2,27,2,1,6,15
"(2, 'h')","(11, 'h')","(14, 'd')",9,12,3,2,27,2,1,6,15
"(2, 'h')","(11, 'h')","(14, 'h')",9,12,3,2,27,3,1,6,15
"(2, 'h')","(12, 's')","(12, 'c')",10,10,0,2,26,1,2,10,10
"(2, 'h')","(12, 's')","(12, 'd')",10,10,0,2,26,1,2,10,10
"(2, 'h')","(12, 's')","(12, 'h')",10,10,0,2,26,2,2,10,10
"(2, 'h')","(12, 's')","(13, 's')",10,11,1,2,27,2,1,9,12
"(2, 'h')","(12, 's')","(13, 'c')",10,11,1,2,27,1,1,9,12
"(2, 'h')","(12, 's')","(13, 'd')",10,11,1,2,27,1,1,9,12
"(2, 'h')","(12, 's')","(13, 'h')",10,11,1,2,27,2,1,9,12
"(2, 'h')","(12, 's')","(14, 's')",10,12,2,2,28,2,1,8,14
"(2, 'h')","(12, 's')","(14, 'c')",10,12,2,2,28,1,1,8,14
"(2, 'h')","(12, 's')","(14, 'd')",10,12,2,2,28,1,1,8,14
"(2, 'h')","(12, 's')","(14, 'h')",10,12,2,2,28,2,1,8,14
"(2, 'h')","(12, 'c')","(12, 'd')",10,10,0,2,26,1,2,10,10
"(2, 'h')","(12, 'c')","(12, 'h')",10,10,0,2,26,2,2,10,10
"(2, 'h')","(12, 'c')","(13, 's')",10,11,1,2,27,1,1,9,12
"(2, 'h')","(12, 'c')","(13, 'c')",10,11,1,2,27,2,1,9,12
"(2, 'h')","(12, 'c')","(13, 'd')",10,11,1,2,27,1,1,9,12
"(2, 'h')","(12, 'c')","(13, 'h')",10,11,1,2,27,2,1,9,12
"(2, 'h')","(12, 'c')","(14, 's')",10,12,2,2,28,1,1,8,14
"(2, 'h')","(12, 'c')","(14, 'c')",10,12,2,2,28,2,1,8,14
"(2, 'h')","(12, 'c')","(14, 'd')",10,12,2,2,28,1,1,8,14
"(2, 'h')","(12, 'c')","(14, 'h')",10,12,2,2,28,2,1,8,14
"(2, 'h')","(12, 'd')","(12, 'h')",10,10,0,2,26,2,2,10,10
"(2, 'h')","(12, 'd')","(13, 's')",10,11,1,2,27,1,1,9,12
"(2, 'h')","(12, 'd')","(13, 'c')",10,11,1,2,27,1,1,9,12
"(2, 'h')","(12, 'd')","(13, 'd')",10,11,1,2,27,2,1,9,12
"(2, 'h')","(12, 'd')","(13, 'h')",10,11,1,2,27,2,1,9,12
"(2, 'h')","(12, 'd')","(14, 's')",10,12,2,2,28,1,1,8,14
"(2, 'h')","(12, 'd')","(14, 'c')",10,12,2,2,28,1,1,8,14
"(2, 'h')","(12, 'd')","(14, 'd')",10,12,2,2,28,2,1,8,14
"(2, 'h')","(12, 'd')","(14, 'h')",10,12,2,2,28,2,1,8,14
"(2, 'h')","(12, 'h')","(13, 's')",10,11,1,2,27,2,1,9,12
"(2, 'h')","(12, 'h')","(13, 'c')",10,11,1,2,27,2,1,9,12
"(2, 'h')","(12, 'h')","(13, 'd')",10,11,1,2,27,2,1,9,12
"(2, 'h')","(12, 'h')","(13, 'h')",10,11,1,2,27,3,1,9,12
"(2, 'h')","(12, 'h')","(14, 's')",10,12,2,2,28,2,1,8,14
"(2, 'h')","(12, 'h')","(14, 'c')",10,12,2,2,28,2,1,8,14
"(2, 'h')","(12, 'h')","(14, 'd')",10,12,2,2,28,2,1,8,14
"(2, 'h')","(12, 'h')","(14, 'h')",10,12,2,2,28,3,1,8,14
"(2, 'h')","(13, 's')","(13, 'c')",11,11,0,2,28,1,2,11,11
"(2, 'h')","(13, 's')","(13, 'd')",11,11,0,2,28,1,2,11,11
"(2, 'h')","(13, 's')","(13, 'h')",11,11,0,2,28,2,2,11,11
"(2, 'h')","(13, 's')","(14, 's')",11,12,1,2,29,2,1,10,13
"(2, 'h')","(13, 's')","(14, 'c')",11,12,1,2,29,1,1,10,13
"(2, 'h')","(13, 's')","(14, 'd')",11,12,1,2,29,1,1,10,13
"(2, 'h')","(13, 's')","(14, 'h')",11,12,1,2,29,2,1,10,13
"(2, 'h')","(13, 'c')","(13, 'd')",11,11,0,2,28,1,2,11,11
"(2, 'h')","(13, 'c')","(13, 'h')",11,11,0,2,28,2,2,11,11
"(2, 'h')","(13, 'c')","(14, 's')",11,12,1,2,29,1,1,10,13
"(2, 'h')","(13, 'c')","(14, 'c')",11,12,1,2,29,2,1,10,13
"(2, 'h')","(13, 'c')","(14, 'd')",11,12,1,2,29,1,1,10,13
"(2, 'h')","(13, 'c')","(14, 'h')",11,12,1,2,29,2,1,10,13
"(2, 'h')","(13, 'd')","(13, 'h')",11,11,0,2,28,2,2,11,11
"(2, 'h')","(13, 'd')","(14, 's')",11,12,1,2,29,1,1,10,13
"(2, 'h')","(13, 'd')","(14, 'c')",11,12,1,2,29,1,1,10,13
"(2, 'h')","(13, 'd')","(14, 'd')",11,12,1,2,29,2,1,10,13
"(2, 'h')","(13, 'd')","(14, 'h')",11,12,1,2,29,2,1,10,13
"(2, 'h')","(13, 'h')","(14, 's')",11,12,1,2,29,2,1,10,13
"(2, 'h')","(13, 'h')","(14, 'c')",11,12,1,2,29,2,1,10,13
"(2, 'h')","(13, 'h')","(14, 'd')",11,12,1,2,29,2,1,10,13
"(2, 'h')","(13, 'h')","(14, 'h')",11,12,1,2,29,3,1,10,13
"(2, 'h')","(14, 's')","(14, 'c')",12,12,0,2,30,1,2,12,12
"(2, 'h')","(14, 's')","(14, 'd')",12,12,0,2,30,1,2,12,12
"(2, 'h')","(14, 's')","(14, 'h')",12,12,0,2,30,2,2,12,12
"(2, 'h')","(14, 'c')","(14, 'd')",12,12,0,2,30,1,2,12,12
"(2, 'h')","(14, 'c')","(14, 'h')",12,12,0,2,30,2,2,12,12
"(2, 'h')","(14, 'd')","(14, 'h')",12,12,0,2,30,2,2,12,12
"(3, 's')","(3, 'c')","(3, 'd')",0,0,0,0,9,1,3,0,0
"(3, 's')","(3, 'c')","(3, 'h')",0,0,0,0,9,1,3,0,0
"(3, 's')","(3, 'c')","(4, 's')",0,1,1,0,10,2,2,-1,2
"(3, 's')","(3, 'c')","(4, 'c')",0,1,1,0,10,2,2,-1,2
"(3, 's')","(3, 'c')","(4, 'd')",0,1,1,0,10,1,2,-1,2
"(3, 's')","(3, 'c')","(4, 'h')",0,1,1,0,10,1,2,-1,2
"(3, 's')","(3, 'c')","(5, 's')",0,2,2,0,11,2,2,-2,4
"(3, 's')","(3, 'c')","(5, 'c')",0,2,2,0,11,2,2,-2,4
"(3, 's')","(3, 'c')","(5, 'd')",0,2,2,0,11,1,2,-2,4
"(3, 's')","(3, 'c')","(5, 'h')",0,2,2,0,11,1,2,-2,4
"(3, 's')","(3, 'c')","(6, 's')",0,3,3,0,12,2,2,-3,6
"(3, 's')","(3, 'c')","(6, 'c')",0,3,3,0,12,2,2,-3,6
"(3, 's')","(3, 'c')","(6, 'd')",0,3,3,0,12,1,2,-3,6
"(3, 's')","(3, 'c')","(6, 'h')",0,3,3,0,12,1,2,-3,6
"(3, 's')","(3, 'c')","(7, 's')",0,4,4,0,13,2,2,-4,8
"(3, 's')","(3, 'c')","(7, 'c')",0,4,4,0,13,2,2,-4,8
"(3, 's')","(3, 'c')","(7, 'd')",0,4,4,0,13,1,2,-4,8
"(3, 's')","(3, 'c')","(7, 'h')",0,4,4,0,13,1,2,-4,8
"(3, 's')","(3, 'c')","(8, 's')",0,5,5,0,14,2,2,-5,10
"(3, 's')","(3, 'c')","(8, 'c')",0,5,5,0,14,2,2,-5,10
"(3, 's')","(3, 'c')","(8, 'd')",0,5,5,0,14,1,2,-5,10
"(3, 's')","(3, 'c')","(8, 'h')",0,5,5,0,14,1,2,-5,10
"(3, 's')","(3, 'c')","(9, 's')",0,6,6,0,15,2,2,-6,12
"(3, 's')","(3, 'c')","(9, 'c')",0,6,6,0,15,2,2,-6,12
"(3, 's')","(3, 'c')","(9, 'd')",0,6,6,0,15,1,2,-6,12
"(3, 's')","(3, 'c')","(9, 'h')",0,6,6,0,15,1,2,-6,12
"(3, 's')","(3, 'c')","(10, 's')",0,7,7,1,16,2,2,-7,14
"(3, 's')","(3, 'c')","(10, 'c')",0,7,7,1,16,2,2,-7,14
"(3, 's')","(3, 'c')","(10, 'd')",0,7,7,1,16,1,2,-7,14
"(3, 's')","(3, 'c')","(10, 'h')",0,7,7,1,16,1,2,-7,14
"(3, 's')","(3, 'c')","(11, 's')",0,8,8,1,17,2,2,-8,16
"(3, 's')","(3, 'c')","(11, 'c')",0,8,8,1,17,2,2,-8,16
"(3, 's')","(3, 'c')","(11, 'd')",0,8,8,1,17,1,2,-8,16
"(3, 's')","(3, 'c')","(11, 'h')",0,8,8,1,17,1,2,-8,16
"(3, 's')","(3, 'c')","(12, 's')",0,9,9,1,18,2,2,-9,18
"(3, 's')","(3, 'c')","(12, 'c')",0,9,9,1,18,2,2,-9,18
"(3, 's')","(3, 'c')","(12, 'd')",0,9,9,1,18,1,2,-9,18
"(3, 's')","(3, 'c')","(12, 'h')",0,9,9,1,18,1,2,-9,18
"(3, 's')","(3, 'c')","(13, 's')",0,10,10,1,19,2,2,-10,20
"(3, 's')","(3, 'c')","(13, 'c')",0,10,10,1,19,2,2,-10,20
"(3, 's')","(3, 'c')","(13, 'd')",0,10,10,1,19,1,2,-10,20
"(3, 's')","(3, 'c')","(13, 'h')",0,10,10,1,19,1,2,-10,20
"(3, 's')","(3, 'c')","(14, 's')",0,11,11,1,20,2,2,-11,22
"(3, 's')","(3, 'c')","(14, 'c')",0,11,11,1,20,2,2,-11,22
"(3, 's')","(3, 'c')","(14, 'd')",0,11,11,1,20,1,2,-11,22
"(3, 's')","(3, 'c')","(14, 'h')",0,11,11,1,20,1,2,-11,22
"(3, 's')","(3, 'd')","(3, 'h')",0,0,0,0,9,1,3,0,0
"(3, 's')","(3, 'd')","(4, 's')",0,1,1,0,10,2,2,-1,2
"(3, 's')","(3, 'd')","(4, 'c')",0,1,1,0,10,1,2,-1,2
"(3, 's')","(3, 'd')","(4, 'd')",0,1,1,0,10,2,2,-1,2
"(3, 's')","(3, 'd')","(4, 'h')",0,1,1,0,10,1,2,-1,2
"(3, 's')","(3, 'd')","(5, 's')",0,2,2,0,11,2,2,-2,4
"(3, 's')","(3, 'd')","(5, 'c')",0,2,2,0,11,1,2,-2,4
"(3, 's')","(3, 'd')","(5, 'd')",0,2,2,0,11,2,2,-2,4
"(3, 's')","(3, 'd')","(5, 'h')",0,2,2,0,11,1,2,-2,4
"(3, 's')","(3, 'd')","(6, 's')",0,3,3,0,12,2,2,-3,6
"(3, 's')","(3, 'd')","(6, 'c')",0,3,3,0,12,1,2,-3,6
"(3, 's')","(3, 'd')","(6, 'd')",0,3,3,0,12,2,2,-3,6
"(3, 's')","(3, 'd')","(6, 'h')",0,3,3,0,12,1,2,-3,6
"(3, 's')","(3, 'd')","(7, 's')",0,4,4,0,13,2,2,-4,8
"(3, 's')","(3, 'd')","(7, 'c')",0,4,4,0,13,1,2,-4,8
"(3, 's')","(3, 'd')","(7, 'd')",0,4,4,0,13,2,2,-4,8
"(3, 's')","(3, 'd')","(7, 'h')",0,4,4,0,13,1,2,-4,8
"(3, 's')","(3, 'd')","(8, 's')",0,5,5,0,14,2,2,-5,10
"(3, 's')","(3, 'd')","(8, 'c')",0,5,5,0,14,1,2,-5,10
"(3, 's')","(3, 'd')","(8, 'd')",0,5,5,0,14,2,2,-5,10
